-0.000189067	-0.000189067	-0.000189067	
0.00012445	-0.00087555	-0.00187555	
0.0005	0.00025	0.000166667	
-2.95981e-07	-2.95981e-07	-2.95981e-07	
0.0151543	1.61818	528491	
0	0.000638961	0.000890577	
-0.00604954	-0.000858147	-0.000461829	
0.00268247	0.00368247	0.00468247	
-0.001	-0.0005	-0.000333333	
0.0048611	0.00953188	0.0222284	
-0.708396	-0.708396	-0.708396	
0.000841471	0.000841471	0.000841471	
-0.00123008	-0.00123008	-0.00123008	
0.00171653	0.000659583	0.000371579	
0.000114205	-0.000842244	-0.00141609	
0.000517252	0.000517252	0.000517252	
-0.000845431	-0.00451621	-0.0162127	
0.0011884	0.00109975	0.00708617	
0.0003311	0.000109627	3.62974e-05	
0.00185082	-0.002403	-0.00101011	
0.000540302	-0.000416147	-0.000989992	
-0.001	-0.0005	-0.000333333	
0.000905673	0.00190665	0.00290722	
0	0	0	
0	0.001	0.00183944	
0.000514395	-0.000404239	-0.000836022	
0.00288068	0.00288068	0.00288068	
-2.21564e-07	-2.21564e-07	-2.21564e-07	
-0.00444652	-0.00889305	-0.0133396	
-0.000295505	5.81464e-08	-1.30555e-46	
0	0.000638961	0.000890577	
0.0151543	1.61818	528491	
0.000367879	0.000135335	4.97871e-05	
-0.00131824	-0.00131824	-0.00131824	
0.000552928	0.00110586	0.00165878	
0.00101883	0.00101883	0.00101883	
0.000492831	0.000492831	0.000492831	
-0	-2.8756e-06	-6.10856e-06	
0.000514395	-0.000404239	-0.000836022	
0.00130662	0.00130662	0.00130662	
-0.000889684	-0.000444842	-0.000296561	
0.00197188	0.00197188	0.00197188	
-0.00071642	-0.00171642	-0.00271642	
0.000327578	0.000327578	0.000327578	
0.000698716	0.00110233	0.00138908	
-0.001	-0.0005	-0.000333333	
0.000367879	0.000135335	4.97871e-05	
0.000277017	0.00110807	0.00249315	
0	0.000994662	0.0015765	
-0	-0.00153982	-0.0011646	
0.001	0.000998045	0.000995358	
-0.000374257	-0.000374257	-0.000374257	
0	0	0	
0.000841471	0.000909297	0.00014112	
-0.000618278	-0.000618278	-0.000618278	
1.38503e-06	2.79667e-06	4.20831e-06	
-0.00270215	6.49086e-05	0.000726128	
0.00161375	0.000613748	-0.000386252	
0.000540302	0.000540302	0.000540302	
0.00079344	0.00079344	0.00079344	
0.00325858	0.00697291	0.0190955	
0.00148808	0.00404501	0.0109955	
0.000540302	-0.000653644	-0.00091113	
0.001	0.001	0.001	
-0.000233518	-0.000233518	-0.000233518	
-0.000342558	-0.000342558	-0.000342558	
0.00457099	0.00771259	0.0108542	
0.000110556	0.000119467	1.85409e-05	
-7.13546e-05	-7.13546e-05	-7.13546e-05	
-0.000172604	-9.5083e-05	-0.00195814	
-0.002	-0.00517248	-0.00923303	
-0.00209121	-0.00209121	-0.00209121	
0.00101338	0.00113005	0.00124673	
0.00118208	0.000591039	0.000394026	
0.00271828	0.00271828	0.00271828	
