-0.000249169	-0.000498338	-0.000747507	
-0.00123915	-0.00123915	-0.00123915	
-0.00183713	-0.00283713	-0.00383713	
-0.0003603	-0.0003603	-0.0003603	
0.000143697	0.000143697	0.000143697	
0.00101279	0.00397807	0.0149691	
0.00214093	0.00164093	0.00147426	
0.001	0.001	0.000999999	
-0.000926808	-0.000696098	0.00040399	
-0.000280699	-0.000212873	-0.00098105	
-0.0010175	-0.0010175	-0.0010175	
0.001	0	0	
0.001	0.004	0.027	
-0.00148913	-0.00297826	-0.0044674	
0.000540302	0.000877583	0.000944957	
-0.00180793	-0.00534605	-0.0118562	
-0.00012583	-0.00012583	-0.00012583	
-0.00090228	-0.00090228	-0.00090228	
0	0.000638961	0.000890577	
0.000540302	0.000540302	0.000540302	
-0.00147659	-0.00147659	-0.00147659	
0.00406717	0.0101343	0.0362015	
0.001	0.001	0.001	
0.001	0.000769239	0.000454832	
-0.000995716	-0.000615797	0.000330282	
-0.00116445	-0.00116445	-0.00116445	
-0.00210168	-0.00210168	-0.00210168	
0.000115497	9.7053e-05	0.000696285	
0	-0.00141047	-0.00104142	
0	0	0	
0.00738906	0.0545982	0.403429	
1.24058e-07	-9.17807e-07	-1.51069e-06	
0.000841471	0.000953571	0.00052063	
0.000399326	0.000399326	0.000399326	
0.000996396	0.000996396	0.000996396	
-0.000966564	-0.000966564	-0.000966564	
0.000909378	0.000141311	-0.000756676	
-0.000841471	-0.000909297	-0.00014112	
0.00128142	0.00323787	0.00481172	
0.000188814	9.44068e-05	6.29379e-05	
-0.00295936	-0.00295936	-0.00295936	
0.000999999	0.000999999	0.000999999	
-0.000365948	-0.000365948	-0.000365948	
-0.00012188	-0.00012188	-0.00012188	
5.66614e-06	5.66614e-06	5.66614e-06	
-0.000911734	0.000448356	0.000328595	
-0.00173199	-0.00273199	-0.00373199	
-0.000841471	-0.000909297	-0.00014112	
0.0018169	0.00174907	0.00251725	
0.00169466	0.00169466	0.00169466	
